Distance,CQI
358.49,11.0
358.49,11.0
358.49,11.0
348.3,11.0
348.3,11.0
348.3,11.0
348.3,11.0
348.3,8.0
348.3,8.0
348.3,12.0
348.3,10.0
348.3,10.0
348.3,6.0
348.3,6.0
339.2,6.0
339.2,6.0
339.2,9.0
382.08,2.0
382.08,2.0
382.08,2.0
382.08,8.0
382.08,8.0
382.08,8.0
382.08,8.0
382.08,8.0
382.08,10.0
382.08,9.0
373.2,9.0
373.2,9.0
373.2,9.0
373.2,9.0
373.2,9.0
373.2,9.0
373.2,9.0
373.2,9.0
373.2,10.0
367.1,10.0
367.1,11.0
367.1,11.0
367.1,9.0
367.1,10.0
367.1,10.0
367.1,12.0
367.1,11.0
367.1,12.0
367.1,12.0
358.64,12.0
358.64,13.0
358.64,13.0
358.64,13.0
358.64,11.0
358.64,11.0
358.64,11.0
358.64,12.0
358.64,13.0
350.86,13.0
350.86,9.0
350.86,9.0
350.86,11.0
350.86,11.0
350.86,8.0
350.86,10.0
350.86,9.0
350.86,8.0
344.2,8.0
344.2,8.0
344.2,8.0
344.2,8.0
344.2,8.0
344.2,9.0
344.2,9.0
344.2,9.0
337.3,9.0
337.3,9.0
337.3,9.0
337.3,9.0
337.3,9.0
337.3,10.0
337.3,10.0
337.3,10.0
329.08,10.0
329.08,10.0
329.08,10.0
329.08,9.0
329.08,9.0
329.08,9.0
329.08,11.0
329.08,9.0
329.08,9.0
320.66,9.0
320.66,9.0
320.66,10.0
320.66,8.0
320.66,10.0
320.66,11.0
320.66,10.0
320.66,10.0
310.57,10.0
310.57,10.0
310.57,8.0
310.57,8.0
310.57,8.0
310.57,8.0
310.57,8.0
304.26,8.0
304.26,8.0
304.26,8.0
304.26,8.0
304.26,7.0
304.26,6.0
304.26,7.0
304.26,7.0
304.26,5.0
304.26,5.0
300.27,5.0
300.27,5.0
300.27,5.0
300.27,5.0
300.27,5.0
300.27,5.0
300.27,4.0
300.27,4.0
300.27,4.0
300.27,3.0
298.88,3.0
298.88,6.0
298.88,4.0
298.88,4.0
298.88,4.0
298.88,4.0
298.88,5.0
298.88,5.0
298.88,7.0
294.33,7.0
294.33,7.0
294.33,5.0
294.33,6.0
294.33,4.0
294.33,6.0
9114.73,6.0
9104.74,10.0
9104.74,10.0
9104.74,10.0
9104.74,5.0
9104.74,5.0
9104.74,10.0
9104.74,10.0
9104.74,10.0
9104.74,10.0
9094.19,10.0
9094.19,10.0
282.67,10.0
282.67,7.0
282.67,7.0
282.67,7.0
282.67,7.0
282.67,7.0
282.67,6.0
281.98,6.0
281.98,3.0
281.98,5.0
281.98,1.0
9083.87,1.0
9083.87,4.0
9083.87,7.0
9083.87,7.0
9083.87,12.0
9072.7,15.0
9072.7,15.0
9072.7,4.0
9072.7,11.0
9072.7,11.0
9072.7,8.0
9072.7,11.0
9072.7,11.0
9061.96,11.0
9061.96,11.0
9061.96,8.0
9061.96,8.0
9061.96,8.0
9061.96,11.0
9052.07,11.0
9052.07,11.0
9052.07,11.0
9052.07,11.0
9052.07,11.0
9052.07,11.0
274.03,2.0
274.03,2.0
271.13,2.0
271.13,2.0
271.13,2.0
271.13,15.0
271.13,6.0
271.13,7.0
271.13,7.0
271.13,7.0
271.63,7.0
271.63,7.0
271.63,7.0
271.63,7.0
271.63,7.0
271.63,7.0
271.63,6.0
270.75,6.0
270.75,5.0
270.75,5.0
270.75,5.0
270.75,5.0
270.75,5.0
270.75,5.0
270.75,7.0
9020.35,7.0
9020.35,7.0
9020.35,9.0
9020.35,5.0
9020.35,6.0
9020.35,6.0
9020.35,4.0
9020.35,4.0
9020.35,8.0
9020.35,8.0
9020.35,10.0
9020.35,10.0
9020.35,10.0
9010.43,10.0
9010.43,10.0
9010.43,7.0
9010.43,7.0
9010.43,5.0
9010.43,7.0
9010.43,5.0
9010.43,5.0
9010.43,5.0
8999.21,9.0
8999.21,9.0
8999.21,9.0
8999.21,15.0
8999.21,9.0
8999.21,11.0
8999.21,6.0
8999.21,6.0
8988.84,6.0
8988.84,6.0
8988.84,11.0
8988.84,8.0
8988.84,9.0
8988.84,11.0
8988.84,9.0
8988.84,9.0
8988.84,11.0
8977.7,11.0
8977.7,11.0
8977.7,8.0
8977.7,8.0
8977.7,8.0
8977.7,10.0
8977.7,6.0
8977.7,8.0
8967.26,8.0
8967.26,8.0
8967.26,8.0
8967.26,8.0
8967.26,6.0
8967.26,7.0
8967.26,8.0
8967.26,8.0
8967.26,8.0
8956.35,8.0
8956.35,8.0
8956.35,8.0
8956.35,6.0
8956.35,6.0
8956.35,6.0
8956.35,4.0
8956.35,5.0
8946.35,5.0
8946.35,5.0
8946.35,6.0
8946.35,6.0
8946.35,6.0
8946.35,6.0
8946.35,6.0
8946.35,6.0
8946.35,5.0
8946.35,5.0
8935.25,5.0
8935.25,5.0
8935.25,5.0
8935.25,9.0
8935.25,9.0
8935.25,5.0
8935.25,11.0
8925.34,7.0
8925.34,7.0
8925.34,6.0
8925.34,8.0
8925.34,7.0
8925.34,8.0
8925.34,8.0
8925.34,8.0
8913.83,8.0
8913.83,7.0
8913.83,6.0
8913.83,8.0
8913.83,8.0
8913.83,8.0
8913.83,6.0
8913.83,6.0
8903.71,6.0
8903.71,6.0
8903.71,6.0
8903.71,6.0
8903.71,6.0
8903.71,7.0
8903.71,5.0
8903.71,5.0
8893.75,5.0
8893.75,5.0
8893.75,6.0
8893.75,8.0
8893.75,7.0
8893.75,5.0
8893.75,7.0
8893.75,7.0
8893.75,7.0
8883.33,5.0
8883.33,5.0
8883.33,5.0
8883.33,7.0
8883.33,7.0
8883.33,7.0
8883.33,5.0
8883.33,5.0
8883.33,5.0
8872.559999999998,6.0
8872.559999999998,6.0
8872.559999999998,6.0
8872.559999999998,7.0
8872.559999999998,8.0
8872.559999999998,8.0
8872.559999999998,7.0
8872.559999999998,7.0
8872.559999999998,5.0
8862.35,5.0
8862.35,5.0
8862.35,5.0
8862.35,5.0
8862.35,6.0
8862.35,4.0
8862.35,4.0
8862.35,4.0
8862.35,6.0
8862.35,6.0
8852.21,6.0
8852.21,6.0
8852.21,4.0
8852.21,5.0
8852.21,4.0
8852.21,4.0
8852.21,4.0
8842.61,4.0
8842.61,6.0
8842.61,4.0
8842.61,4.0
8842.61,4.0
8842.61,3.0
8842.61,5.0
8832.069999999998,5.0
8832.069999999998,5.0
8832.069999999998,3.0
8832.069999999998,3.0
8832.069999999998,3.0
8832.069999999998,3.0
8832.069999999998,3.0
8832.069999999998,4.0
8822.41,5.0
8822.41,5.0
8822.41,5.0
8822.41,5.0
8822.41,5.0
8822.41,6.0
8822.41,4.0
8822.41,4.0
8822.41,5.0
8811.479999999998,5.0
8811.479999999998,4.0
8811.479999999998,8.0
8811.479999999998,7.0
8811.479999999998,7.0
8811.479999999998,5.0
8811.479999999998,5.0
8811.479999999998,5.0
8801.58,5.0
8801.58,6.0
8801.58,8.0
8801.58,7.0
8801.58,5.0
8801.58,5.0
8801.58,5.0
8801.58,6.0
8791.99,6.0
8791.99,6.0
8791.99,6.0
8791.99,5.0
8791.99,4.0
8791.99,4.0
8791.99,4.0
8791.99,5.0
8791.99,5.0
8781.569999999998,5.0
8781.569999999998,4.0
8781.569999999998,4.0
8781.569999999998,4.0
8781.569999999998,6.0
8781.569999999998,9.0
8781.569999999998,8.0
8781.569999999998,7.0
8770.7,6.0
8770.7,6.0
8770.7,7.0
8770.7,7.0
8770.7,6.0
8770.7,5.0
8770.7,6.0
8761.1,4.0
8761.1,4.0
8761.1,4.0
8761.1,7.0
8761.1,7.0
8761.1,5.0
8761.1,7.0
8751.38,8.0
8751.38,8.0
8751.38,8.0
8751.38,5.0
8751.38,6.0
8751.38,6.0
8751.38,6.0
8751.38,6.0
8751.38,9.0
8740.67,9.0
8740.67,5.0
8740.67,5.0
8740.67,5.0
8740.67,5.0
8740.67,5.0
8740.67,5.0
8740.67,5.0
8730.13,5.0
8730.13,5.0
8730.13,5.0
8730.13,5.0
8730.13,9.0
8730.13,5.0
8721.069999999998,5.0
8721.069999999998,5.0
8721.069999999998,5.0
8721.069999999998,6.0
8721.069999999998,6.0
8721.069999999998,6.0
8721.069999999998,1.0
8711.54,4.0
8711.54,4.0
8711.54,3.0
8711.54,3.0
8711.54,4.0
8711.54,4.0
8711.54,4.0
8711.54,4.0
8702.76,4.0
8702.76,4.0
8702.76,3.0
8702.76,4.0
8702.76,4.0
8702.76,5.0
8702.76,4.0
8693.84,5.0
8693.84,4.0
8693.84,5.0
8693.84,5.0
8693.84,5.0
8693.84,8.0
8693.84,6.0
8693.84,6.0
8684.29,6.0
8684.29,5.0
8684.29,5.0
8684.29,9.0
8684.29,4.0
8684.29,5.0
8684.29,5.0
8684.29,3.0
8674.19,3.0
616.89,2.0
616.89,3.0
616.89,3.0
616.89,6.0
616.89,3.0
616.89,2.0
606.94,2.0
118.55,2.0
118.55,2.0
8664.67,5.0
8664.67,4.0
8664.67,4.0
8655.27,4.0
8655.27,4.0
8655.27,5.0
8655.27,5.0
8655.27,4.0
8655.27,2.0
109.56,4.0
109.56,4.0
102.13,4.0
102.13,5.0
102.13,5.0
102.13,5.0
102.13,5.0
102.13,4.0
102.13,4.0
102.13,4.0
102.13,4.0
102.13,4.0
102.13,5.0
102.13,5.0
102.13,5.0
102.13,5.0
92.67,2.0
92.67,2.0
92.67,4.0
92.67,4.0
92.67,4.0
92.67,4.0
92.67,4.0
92.67,4.0
92.67,4.0
92.67,3.0
576.37,2.0
576.37,9.0
576.37,9.0
576.37,7.0
576.37,6.0
565.8,6.0
565.8,6.0
565.8,7.0
565.8,6.0
565.8,6.0
565.8,6.0
565.8,10.0
565.8,8.0
565.8,8.0
565.8,5.0
565.8,5.0
555.22,7.0
555.22,7.0
555.22,7.0
555.22,7.0
555.22,7.0
555.22,7.0
555.22,7.0
555.22,4.0
555.22,5.0
555.22,6.0
544.71,6.0
544.71,6.0
544.71,6.0
544.71,6.0
544.71,5.0
544.71,5.0
544.71,5.0
544.71,5.0
544.71,10.0
533.55,10.0
533.55,6.0
533.55,8.0
533.55,8.0
533.55,8.0
533.55,8.0
533.55,5.0
533.55,5.0
522.64,5.0
522.64,7.0
522.64,7.0
522.64,7.0
522.64,7.0
522.64,5.0
522.64,7.0
512.2,7.0
512.2,7.0
512.2,7.0
512.2,5.0
512.2,5.0
512.2,5.0
512.2,5.0
512.2,5.0
502.46,7.0
502.46,6.0
502.46,5.0
502.46,5.0
502.46,5.0
502.46,5.0
502.46,6.0
502.46,6.0
491.39,6.0
491.39,6.0
491.39,6.0
491.39,6.0
491.39,4.0
491.39,4.0
491.39,4.0
491.39,4.0
481.24,4.0
481.24,4.0
481.24,4.0
481.24,4.0
481.24,4.0
481.24,4.0
481.24,4.0
471.05,4.0
471.05,4.0
471.05,4.0
471.05,4.0
471.05,4.0
471.05,4.0
471.05,4.0
471.05,4.0
471.05,4.0
460.47,4.0
460.47,4.0
460.47,4.0
460.47,4.0
460.47,4.0
460.47,4.0
460.47,4.0
450.85,4.0
450.85,4.0
450.85,4.0
450.85,4.0
450.85,4.0
450.85,4.0
450.85,4.0
450.85,4.0
439.88,2.0
439.88,2.0
80.4,8.0
80.4,6.0
80.4,6.0
80.4,6.0
80.4,4.0
80.4,4.0
80.4,7.0
87.59999999999998,7.0
87.59999999999998,3.0
87.59999999999998,5.0
87.59999999999998,5.0
87.59999999999998,4.0
87.59999999999998,5.0
87.59999999999998,4.0
95.73,3.0
95.73,3.0
95.73,3.0
95.73,2.0
419.95,6.0
419.95,6.0
419.95,6.0
419.95,9.0
410.02,9.0
410.02,9.0
410.02,6.0
410.02,6.0
410.02,6.0
410.02,6.0
410.02,5.0
410.02,5.0
399.9,5.0
399.9,5.0
399.9,5.0
399.9,7.0
399.9,7.0
399.9,7.0
399.9,8.0
399.9,8.0
399.9,10.0
389.44,8.0
389.44,8.0
389.44,8.0
389.44,11.0
389.44,7.0
389.44,7.0
389.44,7.0
389.44,9.0
389.44,9.0
379.3,9.0
379.3,11.0
379.3,9.0
379.3,9.0
379.3,9.0
379.3,7.0
379.3,7.0
379.3,8.0
369.71,8.0
369.71,8.0
369.71,8.0
369.71,7.0
369.71,9.0
369.71,9.0
369.71,9.0
369.71,9.0
359.93,9.0
359.93,9.0
359.93,8.0
359.93,7.0
359.93,7.0
359.93,7.0
359.93,8.0
359.93,8.0
349.52,6.0
349.52,6.0
349.52,6.0
349.52,7.0
349.52,6.0
349.52,6.0
349.52,6.0
349.52,6.0
339.5,6.0
339.5,6.0
339.5,6.0
339.5,6.0
339.5,6.0
339.5,7.0
339.5,10.0
339.5,8.0
330.49,8.0
330.49,8.0
330.49,9.0
330.49,8.0
330.49,7.0
330.49,7.0
330.49,9.0
330.49,9.0
321.36,7.0
321.36,8.0
321.36,7.0
321.36,5.0
321.36,8.0
321.36,8.0
321.36,7.0
321.36,7.0
321.36,7.0
311.76,7.0
311.76,7.0
311.76,7.0
311.76,7.0
311.76,7.0
311.76,7.0
311.76,8.0
303.22,8.0
303.22,8.0
303.22,8.0
303.22,6.0
303.22,6.0
303.22,6.0
303.22,6.0
303.22,6.0
293.16,8.0
293.16,8.0
293.16,9.0
293.16,9.0
293.16,4.0
293.16,8.0
293.16,8.0
293.16,7.0
293.16,6.0
293.16,6.0
284.08,6.0
284.08,6.0
284.08,6.0
284.08,6.0
284.08,8.0
284.08,8.0
284.08,8.0
284.08,9.0
274.68,9.0
274.68,9.0
274.68,6.0
274.68,6.0
274.68,6.0
274.68,9.0
274.68,7.0
274.68,7.0
274.68,9.0
274.68,9.0
274.68,9.0
274.68,9.0
274.68,9.0
265.09,9.0
265.09,9.0
265.09,9.0
265.09,8.0
265.09,8.0
265.09,10.0
265.09,8.0
265.09,7.0
265.09,9.0
265.09,5.0
265.09,7.0
254.86,7.0
254.86,7.0
254.86,9.0
254.86,9.0
254.86,6.0
254.86,6.0
254.86,8.0
254.86,7.0
254.86,7.0
246.15,7.0
246.15,7.0
246.15,8.0
246.15,5.0
246.15,9.0
246.15,9.0
246.15,7.0
246.15,7.0
246.15,7.0
246.15,7.0
246.15,8.0
246.15,10.0
246.15,9.0
246.15,9.0
236.83,9.0
236.83,9.0
236.83,9.0
236.83,12.0
236.83,10.0
236.83,10.0
236.83,10.0
236.83,9.0
236.83,10.0
236.83,7.0
236.83,7.0
236.83,9.0
227.76,7.0
227.76,7.0
227.76,9.0
227.76,9.0
227.76,5.0
227.76,2.0
227.76,2.0
227.76,2.0
218.69,2.0
218.69,3.0
218.69,3.0
218.69,4.0
218.69,5.0
218.69,5.0
218.69,5.0
218.69,5.0
218.69,5.0
218.69,5.0
218.69,9.0
218.69,10.0
208.91,6.0
208.91,6.0
208.91,10.0
208.91,5.0
208.91,5.0
208.91,5.0
208.91,5.0
208.91,6.0
208.91,6.0
208.91,6.0
200.46,6.0
200.46,6.0
200.46,6.0
200.46,9.0
200.46,6.0
200.46,6.0
200.46,5.0
200.46,5.0
200.46,6.0
191.85,7.0
191.85,7.0
191.85,8.0
191.85,6.0
191.85,9.0
191.85,6.0
191.85,6.0
191.85,6.0
191.85,9.0
191.85,7.0
182.7,7.0
182.7,7.0
182.7,9.0
182.7,6.0
182.7,6.0
182.7,5.0
182.7,6.0
182.7,6.0
182.7,7.0
176.79,7.0
176.79,6.0
176.79,6.0
176.79,7.0
176.79,12.0
176.79,11.0
176.79,9.0
176.79,6.0
176.79,7.0
176.79,7.0
176.79,9.0
169.39,11.0
169.39,11.0
169.39,8.0
169.39,10.0
169.39,7.0
169.39,7.0
169.39,7.0
169.39,9.0
169.39,6.0
169.39,5.0
169.39,6.0
161.58,8.0
161.58,8.0
161.58,9.0
161.58,9.0
161.58,9.0
161.58,10.0
161.58,10.0
161.58,11.0
161.58,9.0
161.58,6.0
152.94,6.0
152.94,6.0
152.94,6.0
152.94,6.0
152.94,6.0
152.94,9.0
152.94,9.0
152.94,10.0
152.94,8.0
152.94,9.0
152.94,11.0
152.94,12.0
148.09,11.0
148.09,11.0
148.09,13.0
148.09,13.0
148.09,11.0
148.09,7.0
148.09,7.0
148.09,9.0
148.09,9.0
148.09,9.0
148.09,15.0
143.88,11.0
143.88,11.0
143.88,11.0
143.88,11.0
143.88,12.0
143.88,8.0
143.88,10.0
143.88,10.0
143.88,7.0
143.88,10.0
143.88,10.0
143.88,7.0
136.58,7.0
136.58,7.0
136.58,5.0
136.58,7.0
136.58,7.0
136.58,7.0
136.58,6.0
136.58,5.0
130.04,5.0
130.04,5.0
130.04,5.0
130.04,5.0
130.04,5.0
130.04,6.0
130.04,6.0
130.04,6.0
130.04,6.0
124.5,6.0
124.5,6.0
124.5,11.0
124.5,8.0
124.5,8.0
124.5,7.0
124.5,8.0
124.5,7.0
124.5,7.0
124.5,7.0
124.5,8.0
119.1,8.0
119.1,8.0
119.1,7.0
119.1,10.0
119.1,7.0
119.1,6.0
119.1,6.0
119.1,6.0
119.1,6.0
119.18,8.0
119.18,8.0
119.18,8.0
119.18,6.0
119.18,6.0
119.18,7.0
119.18,6.0
119.18,7.0
119.18,7.0
119.18,8.0
119.18,8.0
119.18,6.0
117.72,6.0
117.72,6.0
117.72,7.0
117.72,7.0
117.72,6.0
117.72,6.0
117.72,7.0
117.72,7.0
116.39,7.0
116.39,7.0
116.39,7.0
116.39,8.0
116.39,7.0
116.39,7.0
116.39,7.0
115.95,7.0
115.95,7.0
115.95,12.0
115.95,8.0
115.95,9.0
115.95,9.0
115.29,12.0
115.29,12.0
115.29,7.0
115.29,9.0
115.29,12.0
115.29,15.0
115.29,11.0
115.29,11.0
117.18,12.0
117.18,12.0
117.18,11.0
117.18,8.0
117.18,7.0
117.18,7.0
117.18,7.0
117.18,7.0
117.18,7.0
114.85,7.0
114.85,7.0
114.85,11.0
114.85,11.0
114.85,9.0
114.85,9.0
114.92,9.0
114.92,9.0
114.92,12.0
114.92,11.0
114.92,7.0
114.92,7.0
116.04,7.0
116.04,7.0
116.04,7.0
116.04,7.0
116.04,10.0
116.04,9.0
116.04,6.0
116.04,6.0
119.13,5.0
119.13,5.0
119.13,6.0
119.13,7.0
119.13,6.0
119.13,6.0
119.13,6.0
119.13,6.0
124.61,6.0
124.61,7.0
124.61,7.0
124.61,7.0
124.61,7.0
124.61,6.0
124.61,6.0
124.61,6.0
130.13,8.0
130.13,8.0
130.13,8.0
130.13,8.0
130.13,8.0
130.13,6.0
130.13,9.0
130.13,9.0
130.13,8.0
136.23,8.0
136.23,8.0
136.23,8.0
136.23,7.0
136.23,11.0
136.23,11.0
136.23,11.0
136.23,6.0
136.23,6.0
143.4,6.0
143.4,6.0
143.4,6.0
143.4,9.0
143.4,9.0
143.4,7.0
143.4,7.0
143.4,10.0
143.4,7.0
150.41,7.0
150.41,8.0
150.41,8.0
150.41,8.0
150.41,9.0
150.41,7.0
150.41,10.0
150.41,9.0
157.58,9.0
157.58,11.0
157.58,11.0
157.58,11.0
157.58,11.0
157.58,8.0
168.55,10.0
168.55,10.0
168.55,10.0
168.55,8.0
168.55,7.0
168.55,12.0
168.55,10.0
168.55,12.0
168.55,12.0
177.96,12.0
177.96,12.0
177.96,10.0
177.96,9.0
177.96,9.0
177.96,11.0
188.96,11.0
188.96,8.0
188.96,9.0
188.96,10.0
188.96,7.0
188.96,7.0
188.96,8.0
199.01,8.0
199.01,8.0
199.01,7.0
199.01,9.0
199.01,8.0
199.01,6.0
199.01,6.0
208.22,7.0
208.22,7.0
208.22,6.0
208.22,6.0
208.22,6.0
208.22,6.0
208.22,9.0
208.22,7.0
208.22,7.0
218.33,7.0
218.33,7.0
218.33,6.0
218.33,6.0
218.33,6.0
218.33,6.0
226.93,6.0
226.93,6.0
226.93,6.0
226.93,6.0
226.93,5.0
226.93,5.0
226.93,5.0
226.93,5.0
235.45,5.0
235.45,7.0
235.45,7.0
235.45,7.0
235.45,5.0
235.45,5.0
235.45,10.0
235.45,6.0
245.17,6.0
245.17,5.0
245.17,5.0
245.17,5.0
245.17,6.0
245.17,7.0
245.17,4.0
245.17,8.0
255.55,8.0
255.55,8.0
255.55,8.0
255.55,9.0
255.55,9.0
255.55,9.0
255.55,8.0
255.55,8.0
266.12,8.0
266.12,9.0
266.12,11.0
266.12,11.0
266.12,11.0
266.12,11.0
266.12,10.0
266.12,10.0
266.12,10.0
266.12,8.0
276.59,8.0
276.59,8.0
276.59,6.0
276.59,7.0
276.59,7.0
276.59,10.0
276.59,9.0
276.59,7.0
287.01,7.0
287.01,6.0
287.01,9.0
287.01,8.0
287.01,8.0
287.01,8.0
287.01,11.0
296.76,11.0
296.76,8.0
296.76,10.0
296.76,6.0
296.76,6.0
296.76,6.0
296.76,6.0
296.76,8.0
306.46,6.0
306.46,6.0
306.46,8.0
306.46,9.0
306.46,10.0
306.46,7.0
306.46,10.0
306.46,6.0
317.84,6.0
317.84,6.0
317.84,10.0
317.84,8.0
317.84,8.0
317.84,5.0
317.84,5.0
317.84,5.0
317.84,8.0
317.84,7.0
317.84,9.0
317.84,9.0
317.84,11.0
317.84,12.0
327.01,12.0
327.01,8.0
327.01,8.0
327.01,9.0
327.01,6.0
327.01,9.0
327.01,8.0
327.01,10.0
327.01,10.0
327.01,10.0
327.01,7.0
338.29,7.0
338.29,7.0
338.29,7.0
338.29,7.0
338.29,7.0
338.29,7.0
338.29,7.0
338.29,7.0
338.29,9.0
348.92,9.0
348.92,6.0
348.92,8.0
348.92,6.0
348.92,6.0
348.92,6.0
348.92,6.0
348.92,7.0
348.92,5.0
359.73,5.0
359.73,5.0
359.73,7.0
359.73,7.0
359.73,5.0
359.73,7.0
359.73,6.0
369.37,3.0
369.37,3.0
369.37,3.0
369.37,3.0
369.37,3.0
369.37,6.0
369.37,6.0
369.37,6.0
378.89,6.0
378.89,6.0
378.89,6.0
378.89,6.0
378.89,6.0
378.89,6.0
378.89,6.0
389.02,5.0
389.02,5.0
389.02,5.0
389.02,5.0
389.02,5.0
389.02,5.0
389.02,5.0
399.52,5.0
399.52,5.0
399.52,5.0
399.52,4.0
399.52,4.0
399.52,4.0
399.52,4.0
399.52,7.0
409.53,7.0
409.53,7.0
409.53,7.0
409.53,5.0
409.53,5.0
409.53,5.0
409.53,5.0
409.53,5.0
420.26,5.0
420.26,5.0
420.26,11.0
420.26,10.0
420.26,6.0
420.26,6.0
420.26,6.0
430.76,6.0
430.76,6.0
430.76,6.0
430.76,6.0
430.76,5.0
430.76,6.0
430.76,6.0
440.35,6.0
440.35,6.0
440.35,6.0
440.35,6.0
440.35,6.0
440.35,6.0
440.35,7.0
450.77,7.0
450.77,5.0
450.77,5.0
450.77,6.0
450.77,4.0
450.77,4.0
460.75,5.0
460.75,5.0
460.75,9.0
460.75,7.0
460.75,7.0
460.75,7.0
460.75,7.0
460.75,7.0
470.96,7.0
470.96,7.0
470.96,8.0
470.96,9.0
470.96,9.0
470.96,7.0
470.96,8.0
470.96,9.0
470.96,9.0
470.96,9.0
479.47,9.0
479.47,9.0
479.47,9.0
479.47,9.0
479.47,7.0
479.47,7.0
479.47,7.0
479.47,7.0
488.54,7.0
488.54,7.0
488.54,7.0
488.54,7.0
488.54,6.0
488.54,6.0
488.54,5.0
488.54,7.0
488.54,7.0
496.47,9.0
496.47,9.0
496.47,7.0
496.47,7.0
496.47,7.0
496.47,7.0
496.47,7.0
496.47,6.0
496.47,6.0
496.47,6.0
496.47,6.0
496.47,6.0
496.47,6.0
496.47,6.0
496.47,6.0
964.36,2.0
964.36,2.0
696.44,7.0
696.44,8.0
700.32,8.0
689.04,8.0
689.04,8.0
689.04,8.0
689.04,6.0
689.04,6.0
689.04,6.0
689.04,6.0
689.04,6.0
689.04,6.0
689.04,7.0
689.04,7.0
689.04,7.0
689.04,7.0
689.04,7.0
692.28,7.0
692.28,7.0
692.28,7.0
692.28,7.0
692.28,7.0
692.28,7.0
692.28,7.0
692.28,7.0
692.28,7.0
692.28,7.0
692.28,5.0
699.75,5.0
699.75,5.0
699.75,6.0
699.75,6.0
699.75,6.0
699.75,7.0
699.75,7.0
699.75,7.0
699.75,6.0
699.75,6.0
707.28,6.0
707.28,6.0
707.28,7.0
707.28,7.0
707.28,6.0
707.28,6.0
707.28,7.0
707.28,7.0
707.28,7.0
707.28,8.0
715.49,6.0
715.49,6.0
715.49,7.0
715.49,6.0
715.49,7.0
715.49,7.0
715.49,8.0
715.49,8.0
715.49,8.0
715.49,8.0
715.49,8.0
715.49,8.0
715.49,8.0
715.49,6.0
725.32,6.0
725.32,6.0
725.32,6.0
725.32,7.0
725.32,9.0
725.32,8.0
725.32,8.0
725.32,7.0
725.32,7.0
736.0,6.0
736.0,6.0
736.0,6.0
736.0,8.0
736.0,7.0
736.0,7.0
736.0,7.0
736.0,8.0
736.0,7.0
736.0,5.0
736.0,7.0
736.0,7.0
736.0,6.0
744.86,5.0
744.86,5.0
744.86,7.0
744.86,7.0
744.86,7.0
744.86,5.0
744.86,7.0
744.86,8.0
744.86,9.0
744.86,8.0
744.86,8.0
744.86,6.0
744.86,6.0
744.86,6.0
744.86,7.0
744.86,7.0
748.8099999999998,7.0
748.8099999999998,9.0
748.8099999999998,7.0
748.8099999999998,7.0
748.8099999999998,6.0
748.8099999999998,5.0
748.8099999999998,5.0
748.8099999999998,4.0
748.8099999999998,4.0
748.8099999999998,4.0
748.8099999999998,5.0
748.8099999999998,5.0
748.8099999999998,6.0
748.8099999999998,6.0
748.8099999999998,5.0
748.8099999999998,5.0
748.8099999999998,6.0
748.8099999999998,5.0
748.8099999999998,5.0
756.12,5.0
756.12,5.0
756.12,3.0
756.12,5.0
756.12,5.0
756.12,5.0
756.12,5.0
756.12,4.0
756.12,4.0
765.65,4.0
765.65,2.0
765.65,5.0
765.65,5.0
765.65,4.0
765.65,4.0
765.65,7.0
520.91,2.0
520.91,5.0
520.91,5.0
516.41,5.0
516.41,5.0
775.4099999999999,2.0
775.4099999999999,5.0
775.4099999999999,5.0
775.4099999999999,10.0
775.4099999999999,6.0
775.4099999999999,5.0
775.4099999999999,5.0
784.82,5.0
784.82,5.0
784.82,5.0
784.82,5.0
784.82,4.0
784.82,4.0
511.41,2.0
511.41,4.0
511.41,4.0
502.58,4.0
502.58,4.0
502.58,3.0
502.58,3.0
502.58,3.0
502.58,3.0
502.58,5.0
502.58,5.0
502.58,9.0
493.46,9.0
493.46,9.0
493.46,6.0
493.46,5.0
493.46,6.0
493.46,6.0
493.46,8.0
493.46,8.0
484.81,7.0
484.81,7.0
484.81,10.0
484.81,11.0
484.81,8.0
484.81,6.0
484.81,7.0
484.81,5.0
484.81,6.0
484.81,6.0
476.78,8.0
476.78,8.0
476.78,11.0
476.78,11.0
476.78,11.0
476.78,11.0
476.78,11.0
476.78,11.0
476.78,12.0
468.48,8.0
468.48,8.0
468.48,8.0
468.48,9.0
468.48,12.0
468.48,12.0
468.48,8.0
468.48,7.0
468.48,7.0
460.18,8.0
460.18,8.0
460.18,8.0
460.18,7.0
460.18,7.0
460.18,7.0
460.18,7.0
460.18,9.0
460.18,7.0
460.18,7.0
452.39,8.0
452.39,8.0
452.39,7.0
452.39,9.0
452.39,9.0
452.39,9.0
452.39,7.0
452.39,8.0
452.39,8.0
452.39,7.0
452.39,8.0
452.39,8.0
444.97,7.0
444.97,7.0
444.97,5.0
444.97,6.0
444.97,6.0
444.97,6.0
444.97,5.0
444.97,5.0
444.97,5.0
444.97,4.0
435.45,4.0
119.65,5.0
119.65,5.0
119.65,5.0
119.65,5.0
119.65,5.0
119.65,4.0
119.65,4.0
121.28,5.0
121.28,5.0
121.28,5.0
121.28,4.0
121.28,4.0
121.28,4.0
1109.12,2.0
1109.12,7.0
426.76,2.0
426.76,2.0
121.28,2.0
118.23,2.0
118.23,4.0
118.23,4.0
118.23,4.0
118.23,2.0
118.23,2.0
421.73,2.0
421.73,6.0
421.73,5.0
